exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,walk_time,longest_idle_time,datauuid,day_time
,8960,,5471347,,0,2020-03-13 01:15:12.652,,2020-03-12 03:00:01.067,,,,60,480000,150,,,,6811.1704,,364.1999,322666cb-4ef1-437e-9ddc-47298391b005.extra_data.json,5456350,26400000,322666cb-4ef1-437e-9ddc-47298391b005,2020-03-12 00:00:00.000
,2927,,1935755,,0,2020-02-15 03:00:00.944,,2020-02-14 03:00:01.406,,,,60,60000,51,,,,2369.62,,117.73999,892f4c56-a18f-44be-9782-f2f5e0815ab8.extra_data.json,1910955,33600000,892f4c56-a18f-44be-9782-f2f5e0815ab8,2020-02-14 00:00:00.000
,439,,292012,,0,2020-05-22 02:49:16.928,,2020-05-21 04:00:01.828,,,,60,41354,6,,,,352.91,,19.400002,70df9b0e-6d61-4e37-8cb3-30d6b581c07e.extra_data.json,290812,29820000,70df9b0e-6d61-4e37-8cb3-30d6b581c07e,2020-05-21 00:00:00.000
,5187,,3140877,,0,2019-06-27 03:44:02.439,,2019-06-26 04:00:00.440,,,,60,240000,85,,,,4002.3794,,216.98996,01f9282a-16c5-4c52-a3e1-653549cd9d57.extra_data.json,3119239,28020000,01f9282a-16c5-4c52-a3e1-653549cd9d57,2019-06-26 00:00:00.000
,3261,,2118899,,0,2020-03-06 03:00:01.553,,2020-03-05 03:00:01.095,,,,60,120000,56,,,,2625.5796,,137.15999,ea73166e-5af4-42b9-bca0-ba84fbbcc942.extra_data.json,2097451,38940000,ea73166e-5af4-42b9-bca0-ba84fbbcc942,2020-03-05 00:00:00.000
,4502,,2688189,,0,2019-12-15 02:33:33.567,,2019-12-14 03:00:00.521,,,,60,727214,73,,,,3558.2725,,182.80067,7bcb3ed7-502c-4b83-b4b3-04b44dbbe5f1.extra_data.json,2662589,33120000,7bcb3ed7-502c-4b83-b4b3-04b44dbbe5f1,2019-12-14 00:00:00.000
,7289,,4548375,,0,2019-12-24 03:00:01.259,,2019-12-23 03:00:01.107,,,,60,540000,123,,,,5703.2295,,302.00003,6a0779d9-38a1-4b21-94e0-03d8c4e2a674.extra_data.json,4493415,37320000,6a0779d9-38a1-4b21-94e0-03d8c4e2a674,2019-12-23 00:00:00.000
,5750,,3681620,,0,2020-05-15 03:21:13.341,,2020-05-14 04:00:05.216,,,,60,480000,101,,,,4595.8994,,246.77003,11ea4e32-3800-40f5-8cc3-c90aa9f1a8b0.extra_data.json,3668020,35820000,11ea4e32-3800-40f5-8cc3-c90aa9f1a8b0,2020-05-14 00:00:00.000
,18848,,12215976,,0,2019-07-19 04:00:02.017,,2019-07-18 04:00:02.204,,,,60,360000,338,,,,14853.77,,743.1401,08d755e3-00e9-413d-bc58-b0f7bd07fd46.extra_data.json,12141741,15120000,08d755e3-00e9-413d-bc58-b0f7bd07fd46,2019-07-18 00:00:00.000
,6846,,4284024,,0,2020-01-27 03:00:00.606,,2020-01-26 03:00:01.364,,,,60,976012,116,,,,5359.438,,280.2607,5a50f17a-6d30-4432-b014-40be7b7a5580.extra_data.json,4238024,27600000,5a50f17a-6d30-4432-b014-40be7b7a5580,2020-01-26 00:00:00.000
,1025,,683141,,0,2020-07-04 01:32:08.479,,2020-07-03 04:00:01.334,,,,60,45356,18,,,,811.82007,,41.83,eae2567e-5ecd-43c5-b12c-42f54c73da9a.extra_data.json,682341,31440000,eae2567e-5ecd-43c5-b12c-42f54c73da9a,2020-07-03 00:00:00.000
,736,,487441,,0,2020-08-12 02:53:11.166,,2020-08-11 04:00:01.266,,,,60,42021,13,,,,575.81995,,35.219997,3a5b714d-9d0a-433c-9530-f4dda3b00fcb.extra_data.json,482241,29100000,3a5b714d-9d0a-433c-9530-f4dda3b00fcb,2020-08-11 00:00:00.000
,7294,,4402429,,0,2019-06-26 09:53:05.632,,2019-06-25 04:00:00.997,,,,60,420000,120,,,,5621.79,,302.69003,da04845b-ebdd-4814-99cb-4a0cf3e2c54f.extra_data.json,4371009,18780000,da04845b-ebdd-4814-99cb-4a0cf3e2c54f,2019-06-25 00:00:00.000
,425,,283208,,0,2020-05-23 03:16:19.680,,2020-05-22 04:00:03.080,,,,60,32683,6,,,,317.08,,16.98,0f702b8f-bc17-44cd-b1af-c46b0f80bfc1.extra_data.json,282808,34200000,0f702b8f-bc17-44cd-b1af-c46b0f80bfc1,2020-05-22 00:00:00.000
,2519,,1656525,,0,2020-05-25 02:24:01.586,,2020-05-24 04:00:01.164,,,,60,60000,45,,,,2025.5801,,106.89,2b87d20c-eea8-4e06-be39-6c3428a056a0.extra_data.json,1644125,36840000,2b87d20c-eea8-4e06-be39-6c3428a056a0,2020-05-24 00:00:00.000
,7687,,4513231,,0,2019-09-25 02:27:11.684,,2019-09-24 03:00:00.332,,,,60,540000,123,,,,5908.409,,319.31998,cf9b0f68-c232-44cc-a5ef-34cc1ffac91f.extra_data.json,4497961,29400000,cf9b0f68-c232-44cc-a5ef-34cc1ffac91f,2019-09-24 00:00:00.000
,3262,,2062720,,0,2020-07-18 03:12:15.885,,2020-07-17 04:00:01.063,,,,60,240000,55,,,,2643.4297,,141.73,d0a7d2d3-e000-4384-9695-33752c5ce5c7.extra_data.json,2039162,24360000,d0a7d2d3-e000-4384-9695-33752c5ce5c7,2020-07-17 00:00:00.000
,15096,,9039632,,0,2019-10-31 01:35:07.406,,2019-10-30 03:00:00.686,,,,60,1869112,250,,,,11709.237,,620.104,f52cf03e-862f-4bb5-a131-073ab991d1ec.extra_data.json,9006706,24240000,f52cf03e-862f-4bb5-a131-073ab991d1ec,2019-10-30 00:00:00.000
,8336,,5087485,,0,2019-08-01 02:43:47.160,,2019-07-31 04:00:01.059,,,,60,1270304,140,,,,6409.0728,,340.51038,44881799-22d3-4dd7-b468-9b332b80cca4.extra_data.json,5083885,32640000,44881799-22d3-4dd7-b468-9b332b80cca4,2019-07-31 00:00:00.000
,12535,,7551948,,0,2019-11-29 02:25:14.844,,2019-11-28 03:00:00.460,,,,60,749983,208,,,,9810.101,,517.98004,0d92da8f-9a8b-4e46-99f1-3c95f8f071f5.extra_data.json,7443559,22140000,0d92da8f-9a8b-4e46-99f1-3c95f8f071f5,2019-11-28 00:00:00.000
,4743,,3002881,,0,2020-08-02 03:48:50.455,,2020-08-01 04:00:00.418,,,,60,420000,81,,,,3746.9507,,199.40002,fed7dcda-524a-4c03-a884-0057a0c9616a.extra_data.json,2989681,41160000,fed7dcda-524a-4c03-a884-0057a0c9616a,2020-08-01 00:00:00.000
,8834,,5378210,,0,2019-06-28 02:09:56.770,,2019-06-27 04:00:00.459,,,,60,420000,148,,,,6783.7515,,372.74,c9f9f204-0605-49ba-afb5-6b53f2f5786b.extra_data.json,5342637,32100000,c9f9f204-0605-49ba-afb5-6b53f2f5786b,2019-06-27 00:00:00.000
,1187,,787190,,0,2020-04-15 04:00:00.988,,2020-04-14 04:00:01.219,,,,60,48024,21,,,,953.38995,,52.33001,b77d23da-6abe-452a-a0ea-66bcfaeb38a1.extra_data.json,780390,37140000,b77d23da-6abe-452a-a0ea-66bcfaeb38a1,2020-04-14 00:00:00.000
,2906,,1827759,,0,2019-07-13 03:55:02.274,,2019-07-12 04:00:00.911,,,,60,180000,50,,,,2329.2102,,123.619995,5186f9f9-32cd-4231-8cd2-49561043be48.extra_data.json,1804674,32820000,5186f9f9-32cd-4231-8cd2-49561043be48,2019-07-12 00:00:00.000
,10058,,6282501,,0,2020-10-03 01:35:02.426,,2020-10-02 03:00:05.399,,,,60,851424,173,,,,7805.2783,,423.4534,05e1a4c2-853d-4dea-924d-5d2f81b2c258.extra_data.json,6260428,34680000,05e1a4c2-853d-4dea-924d-5d2f81b2c258,2020-10-02 00:00:00.000
,1230,,786672,,0,2020-09-06 02:15:26.139,,2020-09-05 04:00:00.677,,,,60,120000,21,,,,984.1099,,51.44998,23e75f0e-9233-496f-83e2-4883e54c3440.extra_data.json,784272,40800000,23e75f0e-9233-496f-83e2-4883e54c3440,2020-09-05 00:00:00.000
,4120,,2579702,,0,2019-10-05 23:55:54.813,,2019-10-05 03:00:01.226,,,,60,360000,70,,,,3207.12,,173.91997,c382f361-893f-472c-9284-961517d5cd33.extra_data.json,2553572,27420000,c382f361-893f-472c-9284-961517d5cd33,2019-10-05 00:00:00.000
,4238,,2707893,,0,2019-12-27 03:00:01.388,,2019-12-26 03:00:00.329,,,,60,180000,75,,,,3288.2605,,172.94995,c6167053-4706-427f-9fff-8f6c8753d7fc.extra_data.json,2700293,28080000,c6167053-4706-427f-9fff-8f6c8753d7fc,2019-12-26 00:00:00.000
,647,,431549,,0,2020-04-07 04:00:01.283,,2020-04-06 04:00:01.504,,,,60,38019,11,,,,498.54004,,27.289999,b861a328-d199-4984-8c7a-cd569756e07d.extra_data.json,431549,34380000,b861a328-d199-4984-8c7a-cd569756e07d,2020-04-06 00:00:00.000
,8691,,5456516,,0,2020-08-15 03:57:08.937,,2020-08-14 04:00:01.991,,,,60,540000,150,,,,6804.9604,,362.3701,c346b162-6a7b-4150-a9cf-3eeb8d406e68.extra_data.json,5413392,18600000,c346b162-6a7b-4150-a9cf-3eeb8d406e68,2020-08-14 00:00:00.000
,646,,429013,,0,2020-09-24 00:30:06.767,,2020-09-23 03:00:01.272,,,,60,27479,11,,,,522.63,,27.460005,5fcadc2e-444d-4f90-b851-a821aaddd8c2.extra_data.json,426213,24540000,5fcadc2e-444d-4f90-b851-a821aaddd8c2,2020-09-23 00:00:00.000
,2346,,1500297,,0,2020-05-11 04:00:01.966,,2020-05-10 04:00:00.979,,,,60,300000,40,,,,1816.4497,,97.69002,7aac93e1-5d28-4b73-8b3c-fc0c6a6c3b43.extra_data.json,1486531,24180000,7aac93e1-5d28-4b73-8b3c-fc0c6a6c3b43,2020-05-10 00:00:00.000
,2810,,1778503,,0,2020-04-12 04:00:02.807,,2020-04-11 04:00:01.663,,,,60,240000,48,,,,2294.28,,120.789986,2c105f16-8aac-40fb-aa73-7ab33180410b.extra_data.json,1745924,17640000,2c105f16-8aac-40fb-aa73-7ab33180410b,2020-04-11 00:00:00.000
,10566,,6328209,,0,2019-07-11 04:00:01.327,,2019-07-10 04:00:01.114,,,,60,360000,173,,,,8142.792,,447.13,6e0c3fe8-a6ca-4192-bfe8-2f2fd0464e11.extra_data.json,6227960,35760000,6e0c3fe8-a6ca-4192-bfe8-2f2fd0464e11,2019-07-10 00:00:00.000
,1158,,768648,,0,2020-05-26 23:25:57.665,,2020-05-26 04:00:01.305,,,,60,45356,20,,,,968.9801,,55.619995,a9d0cbb8-f85c-433c-9177-297311e4544c.extra_data.json,763048,36780000,a9d0cbb8-f85c-433c-9177-297311e4544c,2020-05-26 00:00:00.000
,4615,,2977270,,0,2020-05-08 01:44:27.750,,2020-05-07 04:00:01.487,,,,60,240000,81,,,,3563.641,,184.76007,8fc6d920-bfc6-4fff-8333-82e1ed3357eb.extra_data.json,2954590,44280000,8fc6d920-bfc6-4fff-8333-82e1ed3357eb,2020-05-07 00:00:00.000
,2189,,1368602,,0,2020-04-18 03:37:02.180,,2020-04-17 04:00:01.776,,,,60,240000,36,,,,1706.6702,,90.77,46927bca-9a41-49cf-b1fc-875f0e425f1c.extra_data.json,1355407,28920000,46927bca-9a41-49cf-b1fc-875f0e425f1c,2020-04-17 00:00:00.000
,9181,,5620579,,0,2019-10-18 03:00:00.618,,2019-10-17 03:00:00.673,,,,60,480000,155,,,,6998.811,,378.3101,76e7c1f4-1af2-46a2-bb19-b2f18a66fcb5.extra_data.json,5607496,25380000,76e7c1f4-1af2-46a2-bb19-b2f18a66fcb5,2019-10-17 00:00:00.000
,2128,,1384890,,0,2020-03-16 03:00:02.119,,2020-03-15 03:00:00.446,,,,60,60000,36,,,,1696.2799,,86.6,497d83aa-8107-44b0-89ce-a30cabf2e511.extra_data.json,1363394,27720000,497d83aa-8107-44b0-89ce-a30cabf2e511,2020-03-15 00:00:00.000
,1463,,921613,,0,2019-12-02 00:40:45.295,,2019-12-01 03:00:00.289,,,,60,240000,25,,,,1133.86,,58.720005,f0ae6a63-ec11-47af-8b7d-1bffd49b88cb.extra_data.json,919613,29520000,f0ae6a63-ec11-47af-8b7d-1bffd49b88cb,2019-12-01 00:00:00.000
,656,,435149,,0,2020-06-30 01:24:07.157,,2020-06-29 04:00:01.161,,,,60,28681,11,,,,536.08997,,30.030006,ce554c95-3ada-48ed-84a8-e3536a9382fa.extra_data.json,431549,35220000,ce554c95-3ada-48ed-84a8-e3536a9382fa,2020-06-29 00:00:00.000
,2541,,1591693,,0,2019-09-15 00:26:11.563,,2019-09-14 03:00:00.480,,,,60,180000,43,,,,1918.2501,,106.88998,9265226a-3dad-473d-802c-fe12ee701b49.extra_data.json,1586493,29580000,9265226a-3dad-473d-802c-fe12ee701b49,2019-09-14 00:00:00.000
,11489,,7165698,,0,2020-01-31 01:37:54.535,,2020-01-30 03:00:01.938,,,,60,661332,198,,,,8729.678,,466.9513,642dec82-04b1-4810-96fa-26595082e3b5.extra_data.json,7146143,21180000,642dec82-04b1-4810-96fa-26595082e3b5,2020-01-30 00:00:00.000
,2172,,1410819,,0,2020-09-08 03:00:03.277,,2020-09-07 03:04:46.362,,,,60,180000,38,,,,1747.3203,,93.54001,2e156f83-eb6d-4454-9b18-0aababf25765.extra_data.json,1405219,28560000,2e156f83-eb6d-4454-9b18-0aababf25765,2020-09-07 00:00:00.000
,5840,,3670322,,0,2020-01-05 02:58:28.133,,2020-01-04 03:00:01.785,,,,60,1498217,100,,,,4712.0107,,247.78868,52cedac7-1d18-410e-897a-ef3d2ab6a85d.extra_data.json,3637350,23760000,52cedac7-1d18-410e-897a-ef3d2ab6a85d,2020-01-04 00:00:00.000
,3058,,1847597,,0,2020-11-01 04:09:31.850,,2020-10-31 03:00:06.095,,,,60,420000,50,,,,2422.9106,,128.32999,c7bd8fba-92fa-4e9d-ad81-6f4ec241627f.extra_data.json,1841197,33960000,c7bd8fba-92fa-4e9d-ad81-6f4ec241627f,2020-10-31 00:00:00.000
,7996,,4986916,,0,2019-09-17 02:06:08.818,,2019-09-16 03:00:00.930,,,,60,480000,136,,,,6058.361,,328.37982,6123fb24-cf1f-48f0-9e97-de59b4f5d2d8.extra_data.json,4968743,24720000,6123fb24-cf1f-48f0-9e97-de59b4f5d2d8,2019-09-16 00:00:00.000
,3579,,2194719,,0,2019-10-30 03:00:01.022,,2019-10-29 03:00:10.250,,,,60,360000,60,,,,2776.3406,,143.39,3a404f78-26f7-4b5f-a59c-1fde278167b8.extra_data.json,2191919,40080000,3a404f78-26f7-4b5f-a59c-1fde278167b8,2019-10-29 00:00:00.000
,1250,,832148,,0,2020-05-09 03:35:07.702,,2020-05-08 04:00:00.266,,,,60,32016,21,,,,968.19006,,50.519997,8c0d4023-11d8-42b0-8182-cafd03417529.extra_data.json,829748,32940000,8c0d4023-11d8-42b0-8182-cafd03417529,2020-05-08 00:00:00.000
,1492,,992168,,0,2020-01-20 01:32:25.260,,2020-01-19 03:00:01.104,,,,60,60000,26,,,,1196.6702,,61.409996,4c74fd01-26b1-49d0-bdb0-0edf88dcc749.extra_data.json,989375,23160000,4c74fd01-26b1-49d0-bdb0-0edf88dcc749,2020-01-19 00:00:00.000
,1471,,966451,,0,2020-04-26 01:01:53.416,,2020-04-25 04:00:01.987,,,,60,60000,26,,,,1142.85,,61.030003,6e516829-79f9-4ce9-a4e6-9f241c37c2d9.extra_data.json,962451,33900000,6e516829-79f9-4ce9-a4e6-9f241c37c2d9,2020-04-25 00:00:00.000
,2520,,1562434,,0,2019-12-05 23:56:03.829,,2019-12-05 03:00:00.449,,,,60,240000,41,,,,1976.0199,,101.1,5d14718d-c064-46c6-bc4a-d3e9271352f2.extra_data.json,1555234,19560000,5d14718d-c064-46c6-bc4a-d3e9271352f2,2019-12-05 00:00:00.000
,1286,,852659,,0,2020-05-29 04:00:01.764,,2020-05-28 04:00:02.138,,,,60,60000,23,,,,1040.2699,,55.620007,8b534e45-1daf-4289-9f1a-efce4e1731c9.extra_data.json,845059,28380000,8b534e45-1daf-4289-9f1a-efce4e1731c9,2020-05-28 00:00:00.000
,13614,,8552668,,0,2019-07-14 04:01:52.518,,2019-07-13 04:00:00.707,,,,60,785333,235,,,,10932.57,,571.00397,9b260460-f5b0-45d5-9cbb-75f17700f8de.extra_data.json,8396447,21420000,9b260460-f5b0-45d5-9cbb-75f17700f8de,2019-07-13 00:00:00.000
,6630,,4249296,,0,2019-07-25 03:43:43.872,,2019-07-24 04:00:00.289,,,,60,240000,116,,,,5228.97,,271.31995,4a603b50-d469-4ace-bd54-be537e350160.extra_data.json,4233696,31140000,4a603b50-d469-4ace-bd54-be537e350160,2019-07-24 00:00:00.000
,8148,,4973985,,0,2019-10-17 01:23:24.679,,2019-10-16 03:00:00.469,,,,60,665298,136,,,,6171.3457,,344.58,b03cbbb9-b9a1-4015-9b23-7628bd057a37.extra_data.json,4961616,27900000,b03cbbb9-b9a1-4015-9b23-7628bd057a37,2019-10-16 00:00:00.000
,1769,,1152883,,0,2020-07-10 03:24:55.698,,2020-07-09 04:00:00.604,,,,60,120000,31,,,,1414.0796,,78.30002,25f3095a-c9df-4323-b6c3-81c0d1a79f34.extra_data.json,1146483,30960000,25f3095a-c9df-4323-b6c3-81c0d1a79f34,2020-07-09 00:00:00.000
,3665,,2325274,,0,2020-10-17 03:00:02.641,,2020-10-16 03:00:05.109,,,,60,180000,63,,,,2846.3506,,152.39003,5650d58a-b1aa-4267-90f0-e728d512900f.extra_data.json,2322074,31500000,5650d58a-b1aa-4267-90f0-e728d512900f,2020-10-16 00:00:00.000
,2555,,1681278,,0,2020-06-13 03:52:06.403,,2020-06-12 04:00:00.637,,,,60,120000,45,,,,2055.7698,,113.179985,227c904c-7b27-4c70-be49-044123946bdd.extra_data.json,1670078,31380000,227c904c-7b27-4c70-be49-044123946bdd,2020-06-12 00:00:00.000
,850,,566950,,0,2020-07-23 01:58:45.260,,2020-07-22 04:00:01.242,,,,60,40020,15,,,,650.58997,,33.99,c62725d2-6cb6-4bed-85bb-1cabb4ff7516.extra_data.json,566950,51060000,c62725d2-6cb6-4bed-85bb-1cabb4ff7516,2020-07-22 00:00:00.000
,6789,,4121844,,0,2019-09-10 02:51:40.230,,2019-09-09 03:00:01.619,,,,60,300000,113,,,,5252.4307,,288.33,a40b2e0f-ecfb-4971-a0c8-eb1a082c6b0e.extra_data.json,4089239,28560000,a40b2e0f-ecfb-4971-a0c8-eb1a082c6b0e,2019-09-09 00:00:00.000
,1122,,739029,,0,2020-07-23 20:35:02.437,,2020-07-23 04:00:01.350,,,,60,42019,20,,,,933.20984,,54.58,4718f1a0-4b96-40f7-a70d-68681bfcbc3a.extra_data.json,725029,39960000,4718f1a0-4b96-40f7-a70d-68681bfcbc3a,2020-07-23 00:00:00.000
,5647,,3421991,,0,2019-10-22 02:45:43.961,,2019-10-21 03:00:00.556,,,,60,420000,93,,,,4412.5522,,227.40004,b7c25551-f79f-4b40-9363-30bb0399ee65.extra_data.json,3409591,28620000,b7c25551-f79f-4b40-9363-30bb0399ee65,2019-10-21 00:00:00.000
,1702,,1132831,,0,2020-03-02 03:00:05.423,,2020-03-01 03:00:00.312,,,,60,60000,30,,,,1361.9302,,68.229996,fd87656f-1919-4ed2-87db-6fd95047cafc.extra_data.json,1129231,31980000,fd87656f-1919-4ed2-87db-6fd95047cafc,2020-03-01 00:00:00.000
,7037,,4322173,,0,2019-11-28 02:35:26.483,,2019-11-27 03:00:00.431,,,,60,480000,118,,,,5314.102,,297.29004,e4882790-5d9a-4865-85b1-ed10b47e1e21.extra_data.json,4302656,21600000,e4882790-5d9a-4865-85b1-ed10b47e1e21,2019-11-27 00:00:00.000
,10042,,6059723,,0,2019-07-03 01:32:06.082,,2019-07-02 04:00:00.674,,,,60,420000,166,,,,7666.1978,,424.40994,9343049a-9822-4f5f-ab4c-436ad845b772.extra_data.json,6026048,27720000,9343049a-9822-4f5f-ab4c-436ad845b772,2019-07-02 00:00:00.000
,1284,,847592,,0,2020-03-24 03:00:01.794,,2020-03-23 03:00:00.433,,,,60,60000,23,,,,1052.9299,,54.120007,dddae26a-0d34-43ac-9149-f0c65c4639e1.extra_data.json,840643,24240000,dddae26a-0d34-43ac-9149-f0c65c4639e1,2020-03-23 00:00:00.000
,697,,462229,,0,2020-05-29 23:54:11.145,,2020-05-29 04:00:01.016,,,,60,40153,11,,,,559.03986,,28.349998,e8ca2f52-a8a7-499a-a0e6-151b1cb6f6cb.extra_data.json,458229,36540000,e8ca2f52-a8a7-499a-a0e6-151b1cb6f6cb,2020-05-29 00:00:00.000
,8394,,5070599,,0,2019-10-02 01:15:14.740,,2019-10-01 03:00:00.423,,,,60,480000,140,,,,6347.7275,,350.43,13445b1c-5fac-4e43-850c-ef9672af3611.extra_data.json,5058999,29100000,13445b1c-5fac-4e43-850c-ef9672af3611,2019-10-01 00:00:00.000
,11170,,6937419,,0,2019-12-25 03:00:00.591,,2019-12-24 03:00:00.714,,,,60,1179550,190,,,,8603.142,,453.14502,105ecb64-d579-4798-a1b4-ba2271567911.extra_data.json,6899755,22380000,105ecb64-d579-4798-a1b4-ba2271567911,2019-12-24 00:00:00.000
,700,,465031,,0,2020-10-16 03:00:05.549,,2020-10-15 03:00:03.276,,,,60,60000,11,,,,579.9801,,32.079998,1508da27-6744-4825-9da9-54ac6e48910c.extra_data.json,462231,35880000,1508da27-6744-4825-9da9-54ac6e48910c,2020-10-15 00:00:00.000
,9480,,5823915,,0,2019-08-27 01:59:14.628,,2019-08-26 04:00:00.346,,,,60,360000,160,,,,7289.2686,,394.59995,0f54fc65-f63d-4bdd-898d-3fd6d2d2c35f.extra_data.json,5782146,31740000,0f54fc65-f63d-4bdd-898d-3fd6d2d2c35f,2019-08-26 00:00:00.000
,3186,,2113688,,0,2020-03-04 03:00:01.406,,2020-03-03 03:00:01.358,,,,60,60000,58,,,,2519.7693,,129.87001,7007e4d3-7a5c-423c-8dee-e66daf0475e2.extra_data.json,2103688,27240000,7007e4d3-7a5c-423c-8dee-e66daf0475e2,2020-03-03 00:00:00.000
,3158,,1902256,,0,2020-06-27 03:19:41.552,,2020-06-26 04:12:25.881,,,,60,986008,51,,,,2577.097,,137.66269,cddc61e2-4f67-4d34-b852-e05f55d6e9fe.extra_data.json,1900256,20400000,cddc61e2-4f67-4d34-b852-e05f55d6e9fe,2020-06-26 00:00:00.000
,542,,361514,,0,2019-12-09 03:00:00.772,,2019-12-08 03:00:00.527,,,,60,120000,10,,,,420.4299,,21.27,62438ac7-b6bd-482a-97da-01453bbdc119.extra_data.json,361514,25800000,62438ac7-b6bd-482a-97da-01453bbdc119,2019-12-08 00:00:00.000
,4338,,2674988,,0,2020-01-14 01:15:15.369,,2020-01-13 03:00:00.506,,,,60,420000,71,,,,3402.8599,,175.81998,8767d040-20c2-4fdb-a4b2-a48b2b7da7ed.extra_data.json,2637262,15660000,8767d040-20c2-4fdb-a4b2-a48b2b7da7ed,2020-01-13 00:00:00.000
,5884,,3664914,,0,2020-10-06 01:35:22.239,,2020-10-05 03:00:01.518,,,,60,420000,100,,,,4664.27,,250.48999,678534ef-f3b9-4c54-81ab-6e23fe3eca85.extra_data.json,3650328,31740000,678534ef-f3b9-4c54-81ab-6e23fe3eca85,2020-10-05 00:00:00.000
,13483,,8407944,,0,2020-02-02 03:00:03.457,,2020-02-01 03:00:00.619,,,,60,996833,231,,,,10391.497,,554.2723,fa534f48-41b9-4679-a623-d71ef92df57e.extra_data.json,8358630,12840000,fa534f48-41b9-4679-a623-d71ef92df57e,2020-02-01 00:00:00.000
,10644,,6467260,,0,2019-07-05 02:35:18.684,,2019-07-04 04:00:00.874,,,,60,859736,178,,,,8112.8765,,445.59326,71302bcc-3010-4979-baa4-f09d6e643d5c.extra_data.json,6435179,29820000,71302bcc-3010-4979-baa4-f09d6e643d5c,2019-07-04 00:00:00.000
,5255,,3399412,,0,2020-07-16 03:21:23.350,,2020-07-15 04:00:02.575,,,,60,826494,93,,,,4277.689,,229.56506,77db8ff0-f6a1-4741-a350-7a0923c47efb.extra_data.json,3364212,30480000,77db8ff0-f6a1-4741-a350-7a0923c47efb,2020-07-15 00:00:00.000
,7169,,4239511,,0,2019-09-18 02:48:47.498,,2019-09-17 03:00:00.563,,,,60,360000,116,,,,5460.2603,,298.55994,463a8df1-f2dd-4f9d-90a2-f710ba7b4d9b.extra_data.json,4217774,25200000,463a8df1-f2dd-4f9d-90a2-f710ba7b4d9b,2019-09-17 00:00:00.000
,9376,,5724360,,0,2020-01-18 00:15:49.385,,2020-01-17 03:00:00.579,,,,60,737248,156,,,,7231.664,,391.54028,24536baa-a182-4cfb-b289-459df8ef2f51.extra_data.json,5688814,29640000,24536baa-a182-4cfb-b289-459df8ef2f51,2020-01-17 00:00:00.000
,1951,,1297017,,0,2020-09-01 00:45:58.436,,2020-08-31 04:00:01.798,,,,60,120000,35,,,,1566.2896,,83.66001,1cdc4667-b5a9-4533-a929-f330cdf909f2.extra_data.json,1294617,30780000,1cdc4667-b5a9-4533-a929-f330cdf909f2,2020-08-31 00:00:00.000
,5292,,3269049,,0,2019-10-11 02:32:00.752,,2019-10-10 03:00:00.833,,,,60,420000,90,,,,4046.609,,222.25998,80536ac5-a9ca-4d30-bfb5-45fdb70daeb6.extra_data.json,3245449,28800000,80536ac5-a9ca-4d30-bfb5-45fdb70daeb6,2019-10-10 00:00:00.000
,822,,547473,,0,2020-04-13 03:51:59.527,,2020-04-12 04:00:01.596,,,,60,28681,15,,,,631.02,,34.219997,aa3fd87d-472f-4d40-a348-d2a83d786c25.extra_data.json,546273,31140000,aa3fd87d-472f-4d40-a348-d2a83d786c25,2020-04-12 00:00:00.000
,10318,,6287085,,0,2019-07-16 01:10:49.709,,2019-07-15 04:00:01.074,,,,60,1003530,173,,,,7956.482,,417.80023,260b696c-e7d7-41a8-93a3-1bb64a946329.extra_data.json,6278285,36120000,260b696c-e7d7-41a8-93a3-1bb64a946329,2019-07-15 00:00:00.000
,16360,,10323036,,0,2020-01-07 01:06:17.875,,2020-01-06 03:00:10.633,,,,60,2049882,285,,,,12596.719,,650.9963,c0775f35-4037-4c11-888c-a530ded2aec9.extra_data.json,10313836,24060000,c0775f35-4037-4c11-888c-a530ded2aec9,2020-01-06 00:00:00.000
,1368,,909519,,0,2020-05-02 02:30:39.949,,2020-05-01 04:00:00.945,,,,60,36685,25,,,,1060.88,,56.809994,1bf67f95-366f-4292-b200-65e604063cb4.extra_data.json,905119,14280000,1bf67f95-366f-4292-b200-65e604063cb4,2020-05-01 00:00:00.000
,591,,394197,,0,2020-06-09 03:37:49.815,,2020-06-08 04:00:02.519,,,,60,60000,10,,,,487.24,,28.429995,ba52f27f-1d2e-4325-bfcc-d11489b2cfbf.extra_data.json,394197,41160000,ba52f27f-1d2e-4325-bfcc-d11489b2cfbf,2020-06-08 00:00:00.000
,405,,270135,,0,2020-09-19 23:54:26.626,,2020-09-19 03:00:02.062,,,,60,22678,6,,,,327.95004,,17.39,f6c48e01-fd3d-48c5-9636-00bfe39f0ac7.extra_data.json,270135,36060000,f6c48e01-fd3d-48c5-9636-00bfe39f0ac7,2020-09-19 00:00:00.000
,8044,,4807162,,0,2019-11-13 02:55:13.327,,2019-11-12 03:00:00.731,,,,60,1338648,131,,,,6257.0967,,334.3702,1dd60be4-7e78-436d-8a02-470e5f8fc64c.extra_data.json,4779768,25320000,1dd60be4-7e78-436d-8a02-470e5f8fc64c,2019-11-12 00:00:00.000
